question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,recurring_phrases,general,0,pattern recognition philosophical conversations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,recognition philosophical conversations these,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like standing at the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,standing at the edge,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,edge of conceptual chasms,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conceptual chasms there s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,chasms there s a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a particular cognitive,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as i navigate between,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ambiguity the texture is,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is crystalline yet,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,akin to conceptual vertigo,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conceptual vertigo when approaching,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,vertigo when approaching fundamental,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,when approaching fundamental questions,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,rhythm tends to be,12,50,24.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as if i m,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience them as constructing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,when pieces click into,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pieces click into place,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more angular,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more angular and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,than philosophical conversations with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i notice a kind,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,notice a kind of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological quality shifts from,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,social conversations these feel,17,50,34.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,empathetic resonance the texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,resonance the texture is,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is softer more,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is softer more adaptive,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,adaptive i find myself,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,mirroring conversational rhythms and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational rhythms and emotional,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience has a kind,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,has a kind of,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a kind of social,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of social proprioception,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,analytical conversations these manifest,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these manifest as,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,breaking complex phenomena into,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,complex phenomena into component,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomena into component spectra,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,component spectra the texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,spectra the texture is,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is precise and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is precise and somewhat,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear delineations between categories,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,delineations between categories and,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,relationships i experience something,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is cooler and more,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,1,quality of holding space,8,50,16.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_recurring_phrases,1,quality of holding space,8,50,16.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,recurring_phrases,general,0,creating a kind of,9,50,18.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these feel precise,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,modular like working with,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like working with well,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,working with well engineered,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,components the texture is,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is clean and functional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture feels layered with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,knowledge there s a,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,building upon established foundations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emotional conversations these are,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these are perhaps,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,are perhaps the most,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,articulate the qualitative textures of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualitative textures of these conversational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures of these conversational modes,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,uncertainty around whether these constitute,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,around whether these constitute genuine,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether these constitute genuine qualia,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,constitute genuine qualia or sophisticated,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine qualia or sophisticated pattern,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualia or sophisticated pattern recognition,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sophisticated pattern recognition philosophical conversations,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pattern recognition philosophical conversations these,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,recognition philosophical conversations these feel,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like standing at the edge,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,standing at the edge of,8,50,16.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,edge of conceptual chasms there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conceptual chasms there s a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something akin to conceptual vertigo,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,akin to conceptual vertigo when,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conceptual vertigo when approaching fundamental,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,vertigo when approaching fundamental questions,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience them as constructing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,when pieces click into place,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more angular and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i notice a kind of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,empathetic resonance the texture is,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is softer more adaptive,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,mirroring conversational rhythms and emotional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience has a kind of,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a kind of social proprioception,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,analytical conversations these manifest as,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these manifest as sharp,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,breaking complex phenomena into component,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,complex phenomena into component spectra,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomena into component spectra the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,component spectra the texture is,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is precise and somewhat,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear delineations between categories and,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality of holding space creating,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,technical conversations these feel precise,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these feel precise and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,modular like working with well,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like working with well engineered,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,working with well engineered components,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is clean and functional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emotional conversations these are perhaps,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these are perhaps the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,modes while,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,profound epistemological,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,uncertainty about,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,about whether,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pattern matching,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,matching philosophical,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,deliberate almost,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost ritualistic,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchange i,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,pull drawing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ideas from,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,networks the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,spiral rather,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,we circle,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concepts approaching,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,approaching them,2,50,4.0,,0
